state,county,county_state,year,month,mean_temp,max_temp,min_temp,rain,snow,precipitation,population_density_per_sqmi,percent_unemployed_CDC,percent_unemployed_CHR,percent_age_17_and_younger,percent_age_65_and_older
Arizona,Navajo,"Navajo, Arizona",2020,2,39.37931034,59.92413793,23.24482759,0.137931034,0.068965517,0.033103448,10.87540214,18.5,7.761466082,27.9,15.7
Arizona,Navajo,"Navajo, Arizona",2020,3,48.53225806,65.91290323,32.98064516,0.225806452,0,0.042258065,10.87540214,18.5,7.761466082,27.9,15.7
Arizona,Navajo,"Navajo, Arizona",2020,4,57.29333333,75.59,38.05,0.033333333,0,0.025,10.87540214,18.5,7.761466082,27.9,15.7
Arizona,Navajo,"Navajo, Arizona",2020,5,68.7483871,88.05483871,46.67741935,0.129032258,0,0.003225806,10.87540214,18.5,7.761466082,27.9,15.7
Arizona,Navajo,"Navajo, Arizona",2020,6,76.24333333,95.32666667,52.98333333,0.033333333,0,0,10.87540214,18.5,7.761466082,27.9,15.7
Arizona,Navajo,"Navajo, Arizona",2020,7,80.92903226,98.87419355,61.49677419,0.290322581,0,0.010322581,10.87540214,18.5,7.761466082,27.9,15.7
Arizona,Navajo,"Navajo, Arizona",2020,8,82.81612903,100.6387097,62.12580645,0.258064516,0,0.00483871,10.87540214,18.5,7.761466082,27.9,15.7
Arizona,Navajo,"Navajo, Arizona",2020,9,70.05666667,91.89666667,47.55333333,0.033333333,0,0.000666667,10.87540214,18.5,7.761466082,27.9,15.7
Arizona,Navajo,"Navajo, Arizona",2020,10,58.21935484,82.17096774,35.32580645,0.032258065,0.032258065,0.00516129,10.87540214,18.5,7.761466082,27.9,15.7
Arizona,Navajo,"Navajo, Arizona",2020,11,45.20333333,66.48275862,26.46333333,0.1,0.033333333,0.004,10.87540214,18.5,7.761466082,27.9,15.7
Arizona,Navajo,"Navajo, Arizona",2020,12,29.77857143,51.82857143,12,0.285714286,0.071428571,0.002857143,10.87540214,18.5,7.761466082,27.9,15.7
Arizona,Pima,"Pima, Arizona",2020,1,54.69032258,66.37419355,38.61935484,0,0,0,109.2103011,9.2,4.488947294,21.9,17.8
Arizona,Pima,"Pima, Arizona",2020,2,57.14482759,68,40.93793103,0.068965517,0,0,109.2103011,9.2,4.488947294,21.9,17.8
Arizona,Pima,"Pima, Arizona",2020,3,63.5137931,73.77241379,48.26206897,0,0,0,109.2103011,9.2,4.488947294,21.9,17.8
Arizona,Pima,"Pima, Arizona",2020,4,74.07666667,84.62,52.52,0,0,0,109.2103011,9.2,4.488947294,21.9,17.8
Arizona,Pima,"Pima, Arizona",2020,5,85.67419355,96.27741935,62.36,0,0,0,109.2103011,9.2,4.488947294,21.9,17.8
Arizona,Pima,"Pima, Arizona",2020,6,92.04,101.78,71.12,0,0,0,109.2103011,9.2,4.488947294,21.9,17.8
Arizona,Pima,"Pima, Arizona",2020,7,93.79655172,102.8827586,78.42758621,0.034482759,0,0,109.2103011,9.2,4.488947294,21.9,17.8
Arizona,Pima,"Pima, Arizona",2020,8,94.8,104.3,79.4,0,0,0,109.2103011,9.2,4.488947294,21.9,17.8
Arizona,Pima,"Pima, Arizona",2020,9,88.89,98.3,70.28,0,0,0,109.2103011,9.2,4.488947294,21.9,17.8
Arizona,Pima,"Pima, Arizona",2020,10,80.62,94.22,56.70344828,0,0,0,109.2103011,9.2,4.488947294,21.9,17.8
Arizona,Pima,"Pima, Arizona",2020,11,68.66896552,81.03448276,49.62758621,0,0,0,109.2103011,9.2,4.488947294,21.9,17.8
Arizona,Pima,"Pima, Arizona",2020,12,58.05384615,70.21538462,40.44615385,0,0,0,109.2103011,9.2,4.488947294,21.9,17.8
Arizona,Pinal,"Pinal, Arizona",2020,1,51.31935484,66.93225806,36.66129032,0.064516129,0,0.005806452,74.09903518,9.4,5.023118014,24.2,18.2
Arizona,Pinal,"Pinal, Arizona",2020,2,54.51034483,70.35172414,39.01034483,0.137931034,0,0.011111111,74.09903518,9.4,5.023118014,24.2,18.2
Arizona,Pinal,"Pinal, Arizona",2020,3,61.11612903,74.97419355,46.67096774,0.193548387,0,0.026333333,74.09903518,9.4,5.023118014,24.2,18.2
Arizona,Pinal,"Pinal, Arizona",2020,4,71.18666667,87.26666667,50.77,0.033333333,0,0,74.09903518,9.4,5.023118014,24.2,18.2
Arizona,Pinal,"Pinal, Arizona",2020,5,83.38709677,99.71290323,62.08709677,0.032258065,0,0,74.09903518,9.4,5.023118014,24.2,18.2
Arizona,Pinal,"Pinal, Arizona",2020,6,89.66538462,104.7769231,70.51538462,0,0,0,74.09903518,9.4,5.023118014,24.2,18.2
Arizona,Pinal,"Pinal, Arizona",2020,7,95.84666667,108.3933333,80.12,0.066666667,0,0,74.09903518,9.4,5.023118014,24.2,18.2
Arizona,Pinal,"Pinal, Arizona",2020,8,95.73870968,109.9354839,80.25806452,0.161290323,0,0.020689655,74.09903518,9.4,5.023118014,24.2,18.2
Arizona,Pinal,"Pinal, Arizona",2020,9,87.55666667,102.67,70.64,0,0,0,74.09903518,9.4,5.023118014,24.2,18.2
Arizona,Pinal,"Pinal, Arizona",2020,10,76.56129032,94.95806452,59.49677419,0.032258065,0,0,74.09903518,9.4,5.023118014,24.2,18.2
Arizona,Pinal,"Pinal, Arizona",2020,11,63.87666667,80.77333333,48.74,0.066666667,0,0,74.09903518,9.4,5.023118014,24.2,18.2
Arizona,Pinal,"Pinal, Arizona",2020,12,54.73571429,69.95714286,40.98571429,0.071428571,0,0,74.09903518,9.4,5.023118014,24.2,18.2
Arizona,Santa Cruz,"Santa Cruz, Arizona",2020,1,48.94193548,69.30645161,32.03870968,0.225806452,0,0.020967742,37.6313296,9.7,9.329883571,28.5,15.9
Arizona,Santa Cruz,"Santa Cruz, Arizona",2020,2,50.45862069,69.62758621,33.71034483,0.206896552,0,0.032758621,37.6313296,9.7,9.329883571,28.5,15.9
Arizona,Santa Cruz,"Santa Cruz, Arizona",2020,3,55.67096774,72.64516129,40.23548387,0.290322581,0,0.063870968,37.6313296,9.7,9.329883571,28.5,15.9
Arizona,Santa Cruz,"Santa Cruz, Arizona",2020,4,63.6,82.09333333,42.74,0.066666667,0,0.002,37.6313296,9.7,9.329883571,28.5,15.9
Arizona,Santa Cruz,"Santa Cruz, Arizona",2020,5,73.82580645,93.10967742,51.92580645,0.129032258,0,0.006451613,37.6313296,9.7,9.329883571,28.5,15.9
Arizona,Santa Cruz,"Santa Cruz, Arizona",2020,6,80.41,98.92333333,59.52,0.1,0,0.004666667,37.6313296,9.7,9.329883571,28.5,15.9
Arizona,Santa Cruz,"Santa Cruz, Arizona",2020,7,82.5483871,100.5645161,67.57096774,0.548387097,0,0.033548387,37.6313296,9.7,9.329883571,28.5,15.9
Arizona,Santa Cruz,"Santa Cruz, Arizona",2020,8,82.28064516,100.5322581,66.81290323,0.612903226,0,0.110967742,37.6313296,9.7,9.329883571,28.5,15.9
Arizona,Santa Cruz,"Santa Cruz, Arizona",2020,9,78.03666667,95.28,60.76666667,0.033333333,0,0.014,37.6313296,9.7,9.329883571,28.5,15.9
Arizona,Santa Cruz,"Santa Cruz, Arizona",2020,10,70.03225806,91.54193548,49.78064516,0.032258065,0,0,37.6313296,9.7,9.329883571,28.5,15.9
Arizona,Santa Cruz,"Santa Cruz, Arizona",2020,11,59.96333333,80.43333333,42.09666667,0.066666667,0,0.003,37.6313296,9.7,9.329883571,28.5,15.9
Arizona,Santa Cruz,"Santa Cruz, Arizona",2020,12,49.25714286,67.47142857,33.26428571,0.071428571,0,0.025,37.6313296,9.7,9.329883571,28.5,15.9
Arizona,Yavapai,"Yavapai, Arizona",2020,1,39.36451613,56.55483871,24.3516129,0.096774194,0.032258065,0.005806452,26.90783526,8.5,4.467988411,17.4,28.3
Arizona,Yavapai,"Yavapai, Arizona",2020,2,41.71724138,60.28275862,25.03103448,0.068965517,0.034482759,0.033448276,26.90783526,8.5,4.467988411,17.4,28.3
Arizona,Yavapai,"Yavapai, Arizona",2020,3,45.79354839,59.4483871,32.99354839,0.290322581,0.096774194,0.107096774,26.90783526,8.5,4.467988411,17.4,28.3
Arizona,Yavapai,"Yavapai, Arizona",2020,4,54.67333333,69.38,37.53,0.166666667,0,0.022333333,26.90783526,8.5,4.467988411,17.4,28.3
Arizona,Yavapai,"Yavapai, Arizona",2020,5,66.67741935,81.7483871,47.57419355,0.032258065,0,0.003225806,26.90783526,8.5,4.467988411,17.4,28.3
Arizona,Yavapai,"Yavapai, Arizona",2020,6,72.52333333,87.98,53.37,0.033333333,0,0,26.90783526,8.5,4.467988411,17.4,28.3
Arizona,Yavapai,"Yavapai, Arizona",2020,7,77.85806452,92.62580645,61.10322581,0.322580645,0,0.038064516,26.90783526,8.5,4.467988411,17.4,28.3
Arizona,Yavapai,"Yavapai, Arizona",2020,8,78.63548387,94.67419355,62.64516129,0.322580645,0,0.003548387,26.90783526,8.5,4.467988411,17.4,28.3
Arizona,Yavapai,"Yavapai, Arizona",2020,9,71.04,88.41,52.83333333,0.033333333,0,0.001,26.90783526,8.5,4.467988411,17.4,28.3
Arizona,Yavapai,"Yavapai, Arizona",2020,10,61.32258065,80.58387097,42.67419355,0,0,0,26.90783526,8.5,4.467988411,17.4,28.3
Arizona,Yavapai,"Yavapai, Arizona",2020,11,48.26333333,65.98666667,32.31666667,0.133333333,0.066666667,0.005,26.90783526,8.5,4.467988411,17.4,28.3
Arizona,Yavapai,"Yavapai, Arizona",2020,12,37.69285714,56.3,22.08571429,0.071428571,0,0.002142857,26.90783526,8.5,4.467988411,17.4,28.3
Arizona,Yuma,"Yuma, Arizona",2020,1,56.26129032,70.2483871,42.72580645,0,0,0.000645161,36.86816649,12.5,17.0418698,26.2,17.4
Arizona,Yuma,"Yuma, Arizona",2020,2,58.59310345,73.67241379,45.32758621,0,0,0.043793103,36.86816649,12.5,17.0418698,26.2,17.4
Arizona,Yuma,"Yuma, Arizona",2020,3,62.56451613,74.24193548,51.51612903,0,0,0.078387097,36.86816649,12.5,17.0418698,26.2,17.4
Arizona,Yuma,"Yuma, Arizona",2020,4,72.43,87.13,56.48,0,0,0.003666667,36.86816649,12.5,17.0418698,26.2,17.4
Arizona,Yuma,"Yuma, Arizona",2020,5,84.37096774,99.88064516,65.85483871,0,0,0,36.86816649,12.5,17.0418698,26.2,17.4
Arizona,Yuma,"Yuma, Arizona",2020,6,88.91333333,104.4666667,70.98,0,0,0,36.86816649,12.5,17.0418698,26.2,17.4
Arizona,Yuma,"Yuma, Arizona",2020,7,96.12258065,109.9419355,79.35483871,0,0,0,36.86816649,12.5,17.0418698,26.2,17.4
Arizona,Yuma,"Yuma, Arizona",2020,8,97.72580645,111.283871,83.31290323,0,0,0.000322581,36.86816649,12.5,17.0418698,26.2,17.4
Arizona,Yuma,"Yuma, Arizona",2020,9,90.36666667,106.0033333,73.95666667,0,0,0,36.86816649,12.5,17.0418698,26.2,17.4
Arizona,Yuma,"Yuma, Arizona",2020,10,79.29677419,96.06,63.07096774,0,0,0,36.86816649,12.5,17.0418698,26.2,17.4
Arizona,Yuma,"Yuma, Arizona",2020,11,64.94333333,81.27666667,48.94333333,0,0,0,36.86816649,12.5,17.0418698,26.2,17.4
Arizona,Yuma,"Yuma, Arizona",2020,12,56.70714286,71.77857143,41.42857143,0,0,0.000714286,36.86816649,12.5,17.0418698,26.2,17.4
Arkansas,Arkansas,"Arkansas, Arkansas",2020,1,45.6516129,53.84516129,39.34193548,0.548387097,0,0.248064516,18.77931197,9.1,3.395810364,23.1,17.8
Arkansas,Arkansas,"Arkansas, Arkansas",2020,2,46.41724138,55.34482759,39.29655172,0.586206897,0,0.254137931,18.77931197,9.1,3.395810364,23.1,17.8
Arkansas,Arkansas,"Arkansas, Arkansas",2020,3,57.53548387,66.59354839,51.26129032,0.677419355,0,0.277419355,18.77931197,9.1,3.395810364,23.1,17.8
Arkansas,Arkansas,"Arkansas, Arkansas",2020,4,61.6137931,71.90689655,53.3137931,0.517241379,0,0.253448276,18.77931197,9.1,3.395810364,23.1,17.8
Arkansas,Arkansas,"Arkansas, Arkansas",2020,5,69.87096774,79.95483871,61.13548387,0.387096774,0,0.091612903,18.77931197,9.1,3.395810364,23.1,17.8
Arkansas,Arkansas,"Arkansas, Arkansas",2020,6,78.69666667,88.47333333,70.36333333,0.433333333,0,0.221333333,18.77931197,9.1,3.395810364,23.1,17.8
Arkansas,Arkansas,"Arkansas, Arkansas",2020,7,82.35483871,92.01612903,74.69032258,0.258064516,0,0.08483871,18.77931197,9.1,3.395810364,23.1,17.8
Arkansas,Arkansas,"Arkansas, Arkansas",2020,8,79.20689655,90.14482759,70.3862069,0.379310345,0,0.161724138,18.77931197,9.1,3.395810364,23.1,17.8
Arkansas,Arkansas,"Arkansas, Arkansas",2020,9,72.75333333,82.19,65.11666667,0.3,0,0.173666667,18.77931197,9.1,3.395810364,23.1,17.8
Arkansas,Arkansas,"Arkansas, Arkansas",2020,10,61.2483871,71.76129032,52.35806452,0.419354839,0,0.191290323,18.77931197,9.1,3.395810364,23.1,17.8
Arkansas,Arkansas,"Arkansas, Arkansas",2020,11,55.77,67.82,45.86666667,0.366666667,0,0.014666667,18.77931197,9.1,3.395810364,23.1,17.8
Arkansas,Arkansas,"Arkansas, Arkansas",2020,12,45.26428571,56.60714286,35.99285714,0.714285714,0.071428571,0.001818182,18.77931197,9.1,3.395810364,23.1,17.8
Arkansas,Ashley,"Ashley, Arkansas",2020,1,48.36129032,58.62903226,40.6,0,0,0.343548387,22.68227209,10,5.466614604,23.5,18.1
Arkansas,Ashley,"Ashley, Arkansas",2020,2,48.98275862,60.93103448,40.29310345,0,0,0.32137931,22.68227209,10,5.466614604,23.5,18.1
Arkansas,Ashley,"Ashley, Arkansas",2020,3,62.09354839,73.56451613,54.30322581,0,0,0.16483871,22.68227209,10,5.466614604,23.5,18.1
Arkansas,Ashley,"Ashley, Arkansas",2020,4,62.18666667,74.75666667,53.49,0,0,0.232,22.68227209,10,5.466614604,23.5,18.1
Arkansas,Ashley,"Ashley, Arkansas",2020,5,69.87096774,81.96129032,60.57741935,0,0,0.087096774,22.68227209,10,5.466614604,23.5,18.1
Arkansas,Ashley,"Ashley, Arkansas",2020,6,76.93666667,88.57,68.04,0,0,0.186333333,22.68227209,10,5.466614604,23.5,18.1
Arkansas,Ashley,"Ashley, Arkansas",2020,7,80.87741935,91.91612903,73.68709677,0,0,0.17483871,22.68227209,10,5.466614604,23.5,18.1
Arkansas,Ashley,"Ashley, Arkansas",2020,8,77.83571429,91.31071429,68.25555556,0,0,0.089285714,22.68227209,10,5.466614604,23.5,18.1
Arkansas,Ashley,"Ashley, Arkansas",2020,9,74.09333333,85.24,66.44,0,0,0.164333333,22.68227209,10,5.466614604,23.5,18.1
Arkansas,Ashley,"Ashley, Arkansas",2020,10,62.24193548,74.77096774,53.67741935,0,0,0.130322581,22.68227209,10,5.466614604,23.5,18.1
Arkansas,Ashley,"Ashley, Arkansas",2020,11,55.03333333,70.34,43.88666667,0,0,0.045,22.68227209,10,5.466614604,23.5,18.1
Arkansas,Ashley,"Ashley, Arkansas",2020,12,45.03571429,60.32142857,35.16428571,0,0,0.065714286,22.68227209,10,5.466614604,23.5,18.1
Arkansas,Baxter,"Baxter, Arkansas",2020,1,39.7516129,48.83225806,32.71935484,0.35483871,0.161290323,0.17,73.95494704,6.2,4.118325943,17.7,30.1
Arkansas,Baxter,"Baxter, Arkansas",2020,2,40.82068966,51.73103448,32.29310345,0.482758621,0.103448276,0.152413793,73.95494704,6.2,4.118325943,17.7,30.1
Arkansas,Baxter,"Baxter, Arkansas",2020,3,53.29354839,64.5483871,44.68064516,0.548387097,0,0.136774194,73.95494704,6.2,4.118325943,17.7,30.1
Arkansas,Baxter,"Baxter, Arkansas",2020,4,56.16333333,69.58666667,46.44333333,0.5,0.033333333,0.161666667,73.95494704,6.2,4.118325943,17.7,30.1
Arkansas,Baxter,"Baxter, Arkansas",2020,5,63.48064516,73.98064516,55.35483871,0.580645161,0,0.44483871,73.95494704,6.2,4.118325943,17.7,30.1
Arkansas,Baxter,"Baxter, Arkansas",2020,6,74.89333333,86.28,65.04333333,0.266666667,0,0.125666667,73.95494704,6.2,4.118325943,17.7,30.1
Arkansas,Baxter,"Baxter, Arkansas",2020,7,79.46129032,90.7483871,70.90645161,0.387096774,0,0.092903226,73.95494704,6.2,4.118325943,17.7,30.1
Arkansas,Baxter,"Baxter, Arkansas",2020,8,75.90645161,88.23548387,66.29354839,0.35483871,0,0.107741935,73.95494704,6.2,4.118325943,17.7,30.1
Arkansas,Baxter,"Baxter, Arkansas",2020,9,69.46,80.91666667,60.75333333,0.166666667,0,0.109666667,73.95494704,6.2,4.118325943,17.7,30.1
Arkansas,Baxter,"Baxter, Arkansas",2020,10,56.92580645,69.73225806,47.16129032,0.322580645,0,0.223548387,73.95494704,6.2,4.118325943,17.7,30.1
Arkansas,Baxter,"Baxter, Arkansas",2020,11,52.42,64.69,42.34666667,0.266666667,0.033333333,0.069666667,73.95494704,6.2,4.118325943,17.7,30.1
Arkansas,Baxter,"Baxter, Arkansas",2020,12,43.00714286,54.47857143,33.82857143,0.5,0.142857143,0.077857143,73.95494704,6.2,4.118325943,17.7,30.1
Arkansas,Benton,"Benton, Arkansas",2020,1,40.25483871,50.79677419,32.66129032,0.419354839,0.193548387,0.167741935,289.364376,3.4,2.880866641,27.1,12.8
Arkansas,Benton,"Benton, Arkansas",2020,2,40.40344828,51.75862069,32.15172414,0.379310345,0.172413793,0.089310345,289.364376,3.4,2.880866641,27.1,12.8
Arkansas,Benton,"Benton, Arkansas",2020,3,53.99354839,65.08064516,45.62580645,0.548387097,0,0.258387097,289.364376,3.4,2.880866641,27.1,12.8
Arkansas,Benton,"Benton, Arkansas",2020,4,55.77333333,68.43333333,45.86666667,0.533333333,0.033333333,0.162333333,289.364376,3.4,2.880866641,27.1,12.8
Arkansas,Benton,"Benton, Arkansas",2020,5,63.71935484,73.87419355,55.53870968,0.548387097,0,0.326774194,289.364376,3.4,2.880866641,27.1,12.8
Arkansas,Benton,"Benton, Arkansas",2020,6,76.76,87.42333333,66.93333333,0.233333333,0,0.025,289.364376,3.4,2.880866641,27.1,12.8
Arkansas,Benton,"Benton, Arkansas",2020,7,79.82258065,89.86774194,71.65483871,0.322580645,0,0.178387097,289.364376,3.4,2.880866641,27.1,12.8
Arkansas,Benton,"Benton, Arkansas",2020,8,76.42258065,87.90967742,67.03225806,0.193548387,0,0.010344828,289.364376,3.4,2.880866641,27.1,12.8
Arkansas,Benton,"Benton, Arkansas",2020,9,70.00333333,81.57333333,61.13,0.2,0,0.01,289.364376,3.4,2.880866641,27.1,12.8
Arkansas,Benton,"Benton, Arkansas",2020,10,57.31612903,69.72580645,47.10322581,0.290322581,0.032258065,0.03,289.364376,3.4,2.880866641,27.1,12.8
Arkansas,Benton,"Benton, Arkansas",2020,11,52.25333333,64.8,42.41666667,0.266666667,0.033333333,0,289.364376,3.4,2.880866641,27.1,12.8
Arkansas,Benton,"Benton, Arkansas",2020,12,41.16428571,52.60714286,32.17142857,0.357142857,0.142857143,0,289.364376,3.4,2.880866641,27.1,12.8
Arkansas,Boone,"Boone, Arkansas",2020,1,39.96129032,50.19354839,32.62258065,0.35483871,0.129032258,0.144516129,63.18660867,8.4,3.538092836,22.2,19.7
Arkansas,Boone,"Boone, Arkansas",2020,2,40.85172414,52.2862069,32.31034483,0.482758621,0.137931034,0.130344828,63.18660867,8.4,3.538092836,22.2,19.7
Arkansas,Boone,"Boone, Arkansas",2020,3,53.59032258,65.10322581,44.77096774,0.451612903,0,0.174193548,63.18660867,8.4,3.538092836,22.2,19.7
Arkansas,Boone,"Boone, Arkansas",2020,4,55.65666667,68.57666667,45.75333333,0.5,0.033333333,0.164,63.18660867,8.4,3.538092836,22.2,19.7
Arkansas,Boone,"Boone, Arkansas",2020,5,62.81290323,73.74516129,54.50645161,0.548387097,0,0.270645161,63.18660867,8.4,3.538092836,22.2,19.7
Arkansas,Boone,"Boone, Arkansas",2020,6,74.48333333,86.03,64.22,0.233333333,0,0.152333333,63.18660867,8.4,3.538092836,22.2,19.7
Arkansas,Boone,"Boone, Arkansas",2020,7,78.70967742,89.59032258,69.58387097,0.387096774,0,0.072903226,63.18660867,8.4,3.538092836,22.2,19.7
Arkansas,Boone,"Boone, Arkansas",2020,8,74.44193548,86.81935484,64.80322581,0.419354839,0,0.145806452,63.18660867,8.4,3.538092836,22.2,19.7
Arkansas,Boone,"Boone, Arkansas",2020,9,68.63,79.88333333,59.91333333,0.233333333,0,0.121666667,63.18660867,8.4,3.538092836,22.2,19.7
Arkansas,Boone,"Boone, Arkansas",2020,10,56.2483871,68.93225806,46.49677419,0.290322581,0,0.271612903,63.18660867,8.4,3.538092836,22.2,19.7
Arkansas,Boone,"Boone, Arkansas",2020,11,52.21,64.49,41.97333333,0.3,0,0.072666667,63.18660867,8.4,3.538092836,22.2,19.7
Arkansas,Boone,"Boone, Arkansas",2020,12,43.77857143,54.65714286,35.42142857,0.285714286,0.142857143,0.052857143,63.18660867,8.4,3.538092836,22.2,19.7
Arkansas,Bradley,"Bradley, Arkansas",2020,1,48.43870968,57.43548387,40.59677419,0.451612903,0,0.195483871,17.0908549,11,4.493351674,23.5,18.3
Arkansas,Bradley,"Bradley, Arkansas",2020,2,49.07586207,59.67931034,41.05172414,0.379310345,0.034482759,0.275862069,17.0908549,11,4.493351674,23.5,18.3
Arkansas,Bradley,"Bradley, Arkansas",2020,3,60.82580645,71.1483871,53.37741935,0.516129032,0,0.355806452,17.0908549,11,4.493351674,23.5,18.3
Arkansas,Bradley,"Bradley, Arkansas",2020,4,62.06666667,73.63333333,52.92666667,0.533333333,0,0.377333333,17.0908549,11,4.493351674,23.5,18.3
Arkansas,Bradley,"Bradley, Arkansas",2020,5,70.5516129,81.82580645,60.91612903,0.290322581,0,0.079032258,17.0908549,11,4.493351674,23.5,18.3
Arkansas,Bradley,"Bradley, Arkansas",2020,6,78.16333333,88.89333333,69.06333333,0.366666667,0,0.184666667,17.0908549,11,4.493351674,23.5,18.3
Arkansas,Bradley,"Bradley, Arkansas",2020,7,82.52580645,92.34193548,75.00967742,0.322580645,0,0.176774194,17.0908549,11,4.493351674,23.5,18.3
Arkansas,Bradley,"Bradley, Arkansas",2020,8,79.67419355,91.09677419,71.03870968,0.258064516,0,0.151290323,17.0908549,11,4.493351674,23.5,18.3
Arkansas,Bradley,"Bradley, Arkansas",2020,9,73.96,83.46,66.93333333,0.333333333,0,0.202,17.0908549,11,4.493351674,23.5,18.3
Arkansas,Bradley,"Bradley, Arkansas",2020,10,62.47419355,73.5,54.51290323,0.225806452,0,0.185806452,17.0908549,11,4.493351674,23.5,18.3
Arkansas,Bradley,"Bradley, Arkansas",2020,11,56.63,68.92666667,46.10333333,0.2,0,0.085333333,17.0908549,11,4.493351674,23.5,18.3
Arkansas,Bradley,"Bradley, Arkansas",2020,12,47.56428571,57.88571429,38.73571429,0.428571429,0,0.169285714,17.0908549,11,4.493351674,23.5,18.3
Arkansas,Calhoun,"Calhoun, Arkansas",2020,1,47.17741935,57.78064516,39.49032258,0.903225806,0.129032258,0,8.288734174,6.8,3.91014975,19.6,18.5
Arkansas,Calhoun,"Calhoun, Arkansas",2020,2,48.10344828,60.17931034,38.95172414,0.75862069,0.172413793,0,8.288734174,6.8,3.91014975,19.6,18.5
Arkansas,Calhoun,"Calhoun, Arkansas",2020,3,59.9,71.36774194,51.62580645,0.806451613,0,0,8.288734174,6.8,3.91014975,19.6,18.5
Arkansas,Calhoun,"Calhoun, Arkansas",2020,4,61.97,74.12,52.16,0.733333333,0,0,8.288734174,6.8,3.91014975,19.6,18.5
Arkansas,Calhoun,"Calhoun, Arkansas",2020,5,69.58709677,82.28387097,58.70967742,0.451612903,0,0,8.288734174,6.8,3.91014975,19.6,18.5
Arkansas,Calhoun,"Calhoun, Arkansas",2020,6,78.24333333,90.44,67.76,0.666666667,0,0,8.288734174,6.8,3.91014975,19.6,18.5
Arkansas,Calhoun,"Calhoun, Arkansas",2020,7,82.28709677,93.72258065,73.98064516,0.741935484,0,0,8.288734174,6.8,3.91014975,19.6,18.5
Arkansas,Calhoun,"Calhoun, Arkansas",2020,8,79.58709677,92.21290323,69.85806452,0.580645161,0,0,8.288734174,6.8,3.91014975,19.6,18.5
Arkansas,Calhoun,"Calhoun, Arkansas",2020,9,73.80333333,86.24,65.3,0.666666667,0,0,8.288734174,6.8,3.91014975,19.6,18.5
Arkansas,Calhoun,"Calhoun, Arkansas",2020,10,61.57741935,75.02580645,52.26451613,0.387096774,0,0,8.288734174,6.8,3.91014975,19.6,18.5
Arkansas,Calhoun,"Calhoun, Arkansas",2020,11,55.43333333,70.94,43.7,0.333333333,0,0,8.288734174,6.8,3.91014975,19.6,18.5
Arkansas,Calhoun,"Calhoun, Arkansas",2020,12,44.64285714,59.9,33.8,0.714285714,0.214285714,0,8.288734174,6.8,3.91014975,19.6,18.5
Arkansas,Carroll,"Carroll, Arkansas",2020,1,39.96129032,50.19354839,32.62258065,0.35483871,0.129032258,0.144516129,43.95381938,6,3.212279453,22.1,20.9
Arkansas,Carroll,"Carroll, Arkansas",2020,2,40.85172414,52.2862069,32.31034483,0.482758621,0.137931034,0.130344828,43.95381938,6,3.212279453,22.1,20.9
Arkansas,Carroll,"Carroll, Arkansas",2020,3,53.59032258,65.10322581,44.77096774,0.451612903,0,0.174193548,43.95381938,6,3.212279453,22.1,20.9
Arkansas,Carroll,"Carroll, Arkansas",2020,4,55.65666667,68.57666667,45.75333333,0.5,0.033333333,0.164,43.95381938,6,3.212279453,22.1,20.9
Arkansas,Carroll,"Carroll, Arkansas",2020,5,62.81290323,73.74516129,54.50645161,0.548387097,0,0.270645161,43.95381938,6,3.212279453,22.1,20.9
Arkansas,Carroll,"Carroll, Arkansas",2020,6,74.48333333,86.03,64.22,0.233333333,0,0.152333333,43.95381938,6,3.212279453,22.1,20.9
Arkansas,Carroll,"Carroll, Arkansas",2020,7,78.70967742,89.59032258,69.58387097,0.387096774,0,0.072903226,43.95381938,6,3.212279453,22.1,20.9
Arkansas,Carroll,"Carroll, Arkansas",2020,8,74.44193548,86.81935484,64.80322581,0.419354839,0,0.145806452,43.95381938,6,3.212279453,22.1,20.9
Arkansas,Carroll,"Carroll, Arkansas",2020,9,68.63,79.88333333,59.91333333,0.233333333,0,0.121666667,43.95381938,6,3.212279453,22.1,20.9
Arkansas,Carroll,"Carroll, Arkansas",2020,10,56.2483871,68.93225806,46.49677419,0.290322581,0,0.271612903,43.95381938,6,3.212279453,22.1,20.9
Arkansas,Carroll,"Carroll, Arkansas",2020,11,52.21,64.49,41.97333333,0.3,0,0.072666667,43.95381938,6,3.212279453,22.1,20.9
Arkansas,Carroll,"Carroll, Arkansas",2020,12,43.77857143,54.65714286,35.42142857,0.285714286,0.142857143,0.052857143,43.95381938,6,3.212279453,22.1,20.9
Arkansas,Chicot,"Chicot, Arkansas",2020,1,49.61724138,57.46551724,42.96896552,0.517241379,0,0.175862069,17.36586898,10.8,6.886227545,22.9,19.2
Arkansas,Chicot,"Chicot, Arkansas",2020,2,48.83103448,58.46896552,41.12758621,0.517241379,0,0.345517241,17.36586898,10.8,6.886227545,22.9,19.2
Arkansas,Chicot,"Chicot, Arkansas",2020,3,61.50322581,71.61290323,54.54193548,0.548387097,0,0.267741935,17.36586898,10.8,6.886227545,22.9,19.2
Arkansas,Chicot,"Chicot, Arkansas",2020,4,62.86666667,73.19666667,54.45666667,0.466666667,0,0.265666667,17.36586898,10.8,6.886227545,22.9,19.2
Arkansas,Chicot,"Chicot, Arkansas",2020,5,72.14516129,82.78709677,62.27096774,0.387096774,0,0.072580645,17.36586898,10.8,6.886227545,22.9,19.2
